time, cluster_id, x, y, z 
1444157056.210396, 5743, 94.22593688964844, 101.38758087158203, 0.0
1444157056.290907, 5743, 94.21805572509766, 101.4052963256836, 0.0
1444157056.371095, 5743, 94.21297454833984, 101.40437316894531, 0.0
1444157056.451398, 5743, 94.21380615234375, 101.40977478027344, 0.0
1444157056.49157, 5743, 94.21961212158203, 101.40228271484375, 0.0
1444157056.571838, 5743, 94.2119140625, 101.41202545166016, 0.0
1444157056.655202, 5743, 94.21259307861328, 101.40170288085938, 0.0
1444157056.733336, 5743, 94.2072982788086, 101.4095458984375, 0.0
1444157056.812806, 5743, 94.2054214477539, 101.4178466796875, 0.0
1444157055.88857, 5764, 94.89904022216797, 100.97830200195312, 0.0
1444157055.969934, 5764, 94.93486022949219, 100.94806671142578, 0.0
1444157056.049855, 5764, 94.97322845458984, 100.95387268066406, 0.0
1444157056.129932, 5764, 94.99713897705078, 100.95612335205078, 0.0
1444157056.210396, 5764, 94.95360565185547, 100.97129821777344, 0.0
1444157056.290907, 5764, 94.9362564086914, 100.98278045654297, 0.0
1444157056.371095, 5764, 94.97797393798828, 100.96455383300781, 0.0
1444157056.451398, 5764, 94.92886352539062, 100.97897338867188, 0.0
1444157056.49157, 5764, 94.97498321533203, 100.95995330810547, 0.0
1444157056.571838, 5764, 94.9438705444336, 100.97215270996094, 0.0
1444157056.655202, 5764, 94.9045181274414, 100.98218536376953, 0.0
1444157056.733336, 5764, 94.95030975341797, 100.96536254882812, 0.0
1444157056.812806, 5764, 94.98759460449219, 100.95887756347656, 0.0
1444157055.88857, 5921, 88.53060150146484, 102.585693359375, 0.0
1444157055.969934, 5921, 88.53501892089844, 102.57999420166016, 0.0
1444157056.049855, 5921, 88.54446411132812, 102.57595825195312, 0.0
1444157056.371095, 5921, 88.5848159790039, 102.55533599853516, 0.0
1444157056.571838, 5921, 88.58201599121094, 102.56444549560547, 0.0
1444157056.655202, 5921, 88.58721160888672, 102.55809783935547, 0.0
1444157056.812806, 5921, 88.56573486328125, 102.56356048583984, 0.0
1444157055.88857, 6035, 104.61786651611328, 102.04595184326172, 0.0
1444157055.969934, 6035, 104.70372009277344, 101.9940414428711, 0.0
1444157056.049855, 6035, 104.80066680908203, 101.95285034179688, 0.0
1444157056.129932, 6035, 104.89083862304688, 101.8602523803711, 0.0
1444157056.210396, 6035, 104.99525451660156, 101.86420440673828, 0.0
1444157056.290907, 6035, 105.09021759033203, 101.8083267211914, 0.0
1444157056.371095, 6035, 105.18860626220703, 101.81544494628906, 0.0
1444157056.451398, 6035, 105.279296875, 101.75589752197266, 0.0
1444157056.49157, 6035, 105.35194396972656, 101.74676513671875, 0.0
1444157056.571838, 6035, 105.43828582763672, 101.73655700683594, 0.0
1444157056.655202, 6035, 105.52204132080078, 101.72225189208984, 0.0
1444157056.733336, 6035, 105.6150131225586, 101.70601654052734, 0.0
1444157056.812806, 6035, 105.70943450927734, 101.67686462402344, 0.0
1444157055.88857, 6047, 113.18704986572266, 105.96932220458984, 0.0
1444157055.969934, 6047, 113.18258666992188, 106.05089569091797, 0.0
1444157056.049855, 6047, 113.18012237548828, 106.12035369873047, 0.0
1444157056.129932, 6047, 113.16597747802734, 106.19951629638672, 0.0
1444157056.210396, 6047, 113.18891143798828, 106.32112884521484, 0.0
1444157056.290907, 6047, 113.19688415527344, 106.43788146972656, 0.0
1444157056.371095, 6047, 113.19369506835938, 106.51390075683594, 0.0
1444157056.451398, 6047, 113.18833923339844, 106.58540344238281, 0.0
1444157056.49157, 6047, 113.15518188476562, 106.58458709716797, 0.0
1444157056.571838, 6047, 113.16576385498047, 106.68016815185547, 0.0
1444157056.655202, 6047, 113.1964340209961, 106.7811508178711, 0.0
1444157056.733336, 6047, 113.24564361572266, 106.88850402832031, 0.0
1444157056.812806, 6047, 113.28377532958984, 106.9906005859375, 0.0
1444157056.895329, 5663, 98.10823822021484, 100.5362548828125, 0.0
1444157056.975771, 5663, 98.11953735351562, 100.52980041503906, 0.0
1444157057.054047, 5663, 98.12296295166016, 100.50196075439453, 0.0
1444157057.094085, 5663, 98.12431335449219, 100.48843383789062, 0.0
1444157057.174543, 5663, 98.13070678710938, 100.44112396240234, 0.0
1444157057.254716, 5663, 98.11656188964844, 100.38456726074219, 0.0
1444157057.294927, 5663, 98.13362884521484, 100.40135955810547, 0.0
1444157057.375167, 5663, 98.149169921875, 100.38240051269531, 0.0
1444157057.458263, 5663, 98.15555572509766, 100.37496185302734, 0.0
1444157057.495704, 5663, 98.14114379882812, 100.38114929199219, 0.0
1444157057.577029, 5663, 98.14088439941406, 100.40278625488281, 0.0
1444157057.617118, 5663, 98.14749908447266, 100.41024017333984, 0.0
1444157057.69967, 5663, 98.1440658569336, 100.38685607910156, 0.0
1444157057.737122, 5663, 98.13953399658203, 100.39732360839844, 0.0
1444157057.817243, 5663, 98.13709259033203, 100.40401458740234, 0.0
1444157057.897489, 5663, 98.13336944580078, 100.41265869140625, 0.0
1444157057.375167, 5686, 97.5338363647461, 99.54145050048828, 0.0
1444157057.458263, 5686, 97.59137725830078, 99.6011734008789, 0.0
1444157057.495704, 5686, 97.53977966308594, 99.55361938476562, 0.0
1444157057.577029, 5686, 97.5039291381836, 99.49559020996094, 0.0
1444157057.617118, 5686, 97.45257568359375, 99.43435668945312, 0.0
1444157057.69967, 5686, 97.46344757080078, 99.42863464355469, 0.0
1444157057.737122, 5686, 97.47626495361328, 99.3868408203125, 0.0
1444157057.817243, 5686, 97.49732971191406, 99.35603332519531, 0.0
1444157057.897489, 5686, 97.50625610351562, 99.2693099975586, 0.0
1444157056.895329, 5743, 94.20533752441406, 101.42059326171875, 0.0
1444157056.975771, 5743, 94.20358276367188, 101.42510986328125, 0.0
1444157057.054047, 5743, 94.20957946777344, 101.41383361816406, 0.0
1444157057.094085, 5743, 94.20018005371094, 101.41805267333984, 0.0
1444157057.174543, 5743, 94.21012115478516, 101.39534759521484, 0.0
1444157057.254716, 5743, 94.2210922241211, 101.38764190673828, 0.0
1444157057.294927, 5743, 94.22943115234375, 101.38289642333984, 0.0
1444157057.375167, 5743, 94.22183990478516, 101.4012451171875, 0.0
1444157057.458263, 5743, 94.22547912597656, 101.39847564697266, 0.0
1444157057.495704, 5743, 94.22694396972656, 101.3880615234375, 0.0
1444157057.577029, 5743, 94.21578216552734, 101.40570068359375, 0.0
1444157057.617118, 5743, 94.2189712524414, 101.38705444335938, 0.0
1444157057.69967, 5743, 94.2160873413086, 101.38346862792969, 0.0
1444157057.737122, 5743, 94.2264404296875, 101.38182830810547, 0.0
1444157057.817243, 5743, 94.21514892578125, 101.40520477294922, 0.0
1444157057.897489, 5743, 94.22147369384766, 101.39091491699219, 0.0
1444157056.895329, 5764, 94.94292449951172, 100.96981811523438, 0.0
1444157056.975771, 5764, 94.96886444091797, 100.95922088623047, 0.0
1444157057.054047, 5764, 95.00537109375, 100.95022583007812, 0.0
1444157057.094085, 5764, 95.01377868652344, 100.94795227050781, 0.0
1444157057.174543, 5764, 95.03287506103516, 100.9404525756836, 0.0
1444157057.254716, 5764, 95.04957580566406, 100.93811798095703, 0.0
1444157057.294927, 5764, 95.0570297241211, 100.93514251708984, 0.0
1444157057.375167, 5764, 95.06595611572266, 100.93509674072266, 0.0
1444157057.458263, 5764, 95.07472229003906, 100.93255615234375, 0.0
1444157057.495704, 5764, 95.06883239746094, 100.93122100830078, 0.0
1444157057.577029, 5764, 95.03966522216797, 100.93367767333984, 0.0
1444157057.617118, 5764, 94.98059844970703, 100.95275115966797, 0.0
1444157057.69967, 5764, 94.93779754638672, 100.96595001220703, 0.0
1444157057.737122, 5764, 94.9042739868164, 100.97843170166016, 0.0
1444157057.817243, 5764, 94.87483215332031, 100.9875717163086, 0.0
1444157057.897489, 5764, 94.96744537353516, 100.9595947265625, 0.0
1444157057.254716, 5921, 88.5488510131836, 102.56842041015625, 0.0
1444157057.294927, 5921, 88.55480194091797, 102.56929016113281, 0.0
1444157057.577029, 5921, 88.52155303955078, 102.59394073486328, 0.0
1444157057.617118, 5921, 88.50215911865234, 102.604248046875, 0.0
1444157057.737122, 5921, 88.5533676147461, 102.58219146728516, 0.0
1444157057.897489, 5921, 88.56438446044922, 102.5801010131836, 0.0
1444157056.895329, 6035, 105.81330871582031, 101.66204071044922, 0.0
1444157056.975771, 6035, 105.91372680664062, 101.6050033569336, 0.0
1444157057.054047, 6035, 105.99673461914062, 101.54635620117188, 0.0
1444157057.094085, 6035, 106.0579833984375, 101.50377655029297, 0.0
1444157057.174543, 6035, 106.14613342285156, 101.4679183959961, 0.0
1444157057.254716, 6035, 106.23758697509766, 101.46501159667969, 0.0
1444157057.294927, 6035, 106.31627655029297, 101.45838165283203, 0.0
1444157057.375167, 6035, 106.40437316894531, 101.45500946044922, 0.0
1444157057.458263, 6035, 106.49794006347656, 101.42972564697266, 0.0
1444157057.495704, 6035, 106.56420135498047, 101.42676544189453, 0.0
1444157057.577029, 6035, 106.64380645751953, 101.40013885498047, 0.0
1444157057.617118, 6035, 106.70606231689453, 101.3616714477539, 0.0
1444157057.69967, 6035, 106.7822265625, 101.36766815185547, 0.0
1444157057.737122, 6035, 106.85380554199219, 101.38483428955078, 0.0
1444157057.817243, 6035, 106.9342041015625, 101.37386322021484, 0.0
1444157057.897489, 6035, 107.01594543457031, 101.3309326171875, 0.0
1444157056.895329, 6047, 113.26190185546875, 107.03876495361328, 0.0
1444157056.975771, 6047, 113.25173950195312, 107.09187316894531, 0.0
1444157057.094085, 6047, 113.29316711425781, 107.23631286621094, 0.0
1444157057.937753, 5663, 98.13272857666016, 100.40093231201172, 0.0
1444157058.018001, 5663, 98.13565826416016, 100.3938980102539, 0.0
1444157058.05817, 5663, 98.12271118164062, 100.40702819824219, 0.0
1444157058.09846, 5663, 98.14173889160156, 100.3882827758789, 0.0
1444157058.138421, 5663, 98.15557098388672, 100.37190246582031, 0.0
1444157058.178805, 5663, 98.16302490234375, 100.39273834228516, 0.0
1444157058.21877, 5663, 98.1571044921875, 100.42025756835938, 0.0
1444157058.298886, 5663, 98.15406036376953, 100.42420959472656, 0.0
1444157058.379082, 5663, 98.16461181640625, 100.39926147460938, 0.0
1444157058.459983, 5663, 98.16504669189453, 100.39503479003906, 0.0
